Geography,Date,ASP,type
RaleighGreensboro,2/8/2015,1.73,Organic
RichmondNorfolk,2/8/2015,1.55,Organic
Roanoke,2/8/2015,1.44,Organic
Sacramento,2/8/2015,1.50,Organic
SanDiego,2/8/2015,1.29,Organic
SanFrancisco,2/8/2015,1.35,Organic
Seattle,2/8/2015,1.40,Organic
SouthCarolina,2/8/2015,1.56,Organic
SouthCentral,2/8/2015,1.39,Organic
Southeast,2/8/2015,1.51,Organic
Spokane,2/8/2015,1.43,Organic
StLouis,2/8/2015,1.89,Organic
Syracuse,2/8/2015,1.65,Organic
Tampa,2/8/2015,1.65,Organic
TotalUS,2/8/2015,1.48,Organic
West,2/8/2015,1.40,Organic
WestTexNewMexico,2/8/2015,1.66,Organic
Albany,2/15/2015,1.06,Conventional
Atlanta,2/15/2015,1.06,Conventional
Baltimore/Washington,2/15/2015,1.25,Conventional
Boise,2/15/2015,1.14,Conventional
Boston,2/15/2015,1.20,Conventional
BuffaloRochester,2/15/2015,1.44,Conventional
California,2/15/2015,0.96,Conventional
Charlotte,2/15/2015,1.22,Conventional
Chicago,2/15/2015,1.17,Conventional
CincinnatiDayton,2/15/2015,0.94,Conventional
Columbus,2/15/2015,1.05,Conventional
DallasFtWorth,2/15/2015,0.77,Conventional
Denver,2/15/2015,1.12,Conventional
Detroit,2/15/2015,1.16,Conventional
GrandRapids,2/15/2015,1.21,Conventional
GreatLakes,2/15/2015,1.15,Conventional
HarrisburgScranton,2/15/2015,1.22,Conventional
HartfordSpringfield,2/15/2015,1.39,Conventional
Houston,2/15/2015,0.73,Conventional
Indianapolis,2/15/2015,1.30,Conventional
Jacksonville,2/15/2015,1.24,Conventional
LasVegas,2/15/2015,1.12,Conventional
LosAngeles,2/15/2015,0.83,Conventional
Louisville,2/15/2015,1.13,Conventional
MiamiFtLauderdale,2/15/2015,1.29,Conventional
Midsouth,2/15/2015,1.17,Conventional
Nashville,2/15/2015,1.03,Conventional
NewOrleansMobile,2/15/2015,1.02,Conventional
NewYork,2/15/2015,1.36,Conventional
Northeast,2/15/2015,1.29,Conventional
NorthernNewEngland,2/15/2015,1.11,Conventional
Orlando,2/15/2015,1.26,Conventional
Philadelphia,2/15/2015,1.34,Conventional
PhoenixTucson,2/15/2015,0.60,Conventional
Pittsburgh,2/15/2015,1.43,Conventional
Plains,2/15/2015,1.05,Conventional
Portland,2/15/2015,1.23,Conventional
RaleighGreensboro,2/15/2015,1.21,Conventional
RichmondNorfolk,2/15/2015,1.13,Conventional
Roanoke,2/15/2015,1.07,Conventional
Sacramento,2/15/2015,1.13,Conventional
SanDiego,2/15/2015,0.94,Conventional
SanFrancisco,2/15/2015,1.23,Conventional
Seattle,2/15/2015,1.33,Conventional
SouthCarolina,2/15/2015,1.11,Conventional
SouthCentral,2/15/2015,0.80,Conventional
Southeast,2/15/2015,1.16,Conventional
Spokane,2/15/2015,1.24,Conventional
StLouis,2/15/2015,1.23,Conventional
Syracuse,2/15/2015,1.35,Conventional
Tampa,2/15/2015,1.21,Conventional
TotalUS,2/15/2015,1.03,Conventional
West,2/15/2015,0.98,Conventional
WestTexNewMexico,2/15/2015,0.78,Conventional
Albany,2/15/2015,1.81,Organic
Atlanta,2/15/2015,1.46,Organic
Baltimore/Washington,2/15/2015,1.56,Organic
Boise,2/15/2015,1.62,Organic
Boston,2/15/2015,1.91,Organic
BuffaloRochester,2/15/2015,1.65,Organic
California,2/15/2015,1.52,Organic
Charlotte,2/15/2015,1.92,Organic
Chicago,2/15/2015,1.81,Organic
CincinnatiDayton,2/15/2015,1.22,Organic
Columbus,2/15/2015,1.64,Organic
DallasFtWorth,2/15/2015,1.41,Organic
Denver,2/15/2015,1.44,Organic
Detroit,2/15/2015,1.82,Organic
GrandRapids,2/15/2015,1.88,Organic
GreatLakes,2/15/2015,1.65,Organic
HarrisburgScranton,2/15/2015,1.65,Organic
HartfordSpringfield,2/15/2015,2.13,Organic
Houston,2/15/2015,1.29,Organic
Indianapolis,2/15/2015,1.77,Organic
Jacksonville,2/15/2015,1.82,Organic
LasVegas,2/15/2015,1.79,Organic
LosAngeles,2/15/2015,1.43,Organic
Louisville,2/15/2015,1.75,Organic
MiamiFtLauderdale,2/15/2015,1.75,Organic
Midsouth,2/15/2015,1.48,Organic
Nashville,2/15/2015,1.11,Organic
NewOrleansMobile,2/15/2015,1.48,Organic
NewYork,2/15/2015,1.91,Organic
Northeast,2/15/2015,1.84,Organic
NorthernNewEngland,2/15/2015,1.87,Organic
Orlando,2/15/2015,1.85,Organic
Philadelphia,2/15/2015,1.68,Organic
PhoenixTucson,2/15/2015,1.66,Organic
Pittsburgh,2/15/2015,1.71,Organic
Plains,2/15/2015,1.68,Organic
Portland,2/15/2015,1.51,Organic
RaleighGreensboro,2/15/2015,1.69,Organic
RichmondNorfolk,2/15/2015,1.59,Organic
Roanoke,2/15/2015,1.46,Organic
Sacramento,2/15/2015,1.63,Organic
SanDiego,2/15/2015,1.49,Organic
SanFrancisco,2/15/2015,1.55,Organic
Seattle,2/15/2015,1.59,Organic
SouthCarolina,2/15/2015,1.72,Organic
SouthCentral,2/15/2015,1.39,Organic
Southeast,2/15/2015,1.64,Organic
Spokane,2/15/2015,1.51,Organic
StLouis,2/15/2015,1.82,Organic
Syracuse,2/15/2015,1.72,Organic
Tampa,2/15/2015,1.75,Organic
TotalUS,2/15/2015,1.58,Organic
West,2/15/2015,1.58,Organic
WestTexNewMexico,2/15/2015,1.70,Organic
Albany,2/22/2015,1.07,Conventional
Atlanta,2/22/2015,1.10,Conventional
Baltimore/Washington,2/22/2015,1.11,Conventional
Boise,2/22/2015,0.99,Conventional
Boston,2/22/2015,1.23,Conventional
BuffaloRochester,2/22/2015,1.41,Conventional
California,2/22/2015,0.96,Conventional
Charlotte,2/22/2015,1.08,Conventional
Chicago,2/22/2015,1.18,Conventional
CincinnatiDayton,2/22/2015,0.93,Conventional
Columbus,2/22/2015,1.09,Conventional
DallasFtWorth,2/22/2015,0.80,Conventional
Denver,2/22/2015,1.00,Conventional
Detroit,2/22/2015,1.15,Conventional
GrandRapids,2/22/2015,1.31,Conventional
GreatLakes,2/22/2015,1.16,Conventional
HarrisburgScranton,2/22/2015,1.20,Conventional
HartfordSpringfield,2/22/2015,1.38,Conventional
Houston,2/22/2015,0.82,Conventional
Indianapolis,2/22/2015,1.34,Conventional
Jacksonville,2/22/2015,1.10,Conventional
LasVegas,2/22/2015,1.16,Conventional
LosAngeles,2/22/2015,0.83,Conventional
Louisville,2/22/2015,1.01,Conventional
MiamiFtLauderdale,2/22/2015,1.24,Conventional
Midsouth,2/22/2015,1.10,Conventional
Nashville,2/22/2015,1.05,Conventional
NewOrleansMobile,2/22/2015,0.92,Conventional
NewYork,2/22/2015,1.33,Conventional
Northeast,2/22/2015,1.29,Conventional
NorthernNewEngland,2/22/2015,1.13,Conventional
Orlando,2/22/2015,1.18,Conventional
Philadelphia,2/22/2015,1.36,Conventional
PhoenixTucson,2/22/2015,0.63,Conventional
Pittsburgh,2/22/2015,1.26,Conventional
Plains,2/22/2015,1.08,Conventional
Portland,2/22/2015,1.11,Conventional
RaleighGreensboro,2/22/2015,1.11,Conventional
RichmondNorfolk,2/22/2015,1.10,Conventional
Roanoke,2/22/2015,1.09,Conventional
Sacramento,2/22/2015,1.14,Conventional
SanDiego,2/22/2015,0.92,Conventional
SanFrancisco,2/22/2015,1.23,Conventional
Seattle,2/22/2015,1.11,Conventional
SouthCarolina,2/22/2015,1.02,Conventional
SouthCentral,2/22/2015,0.85,Conventional
Southeast,2/22/2015,1.11,Conventional
Spokane,2/22/2015,1.03,Conventional
StLouis,2/22/2015,1.32,Conventional
Syracuse,2/22/2015,1.33,Conventional
Tampa,2/22/2015,1.12,Conventional
TotalUS,2/22/2015,1.02,Conventional
West,2/22/2015,0.95,Conventional
WestTexNewMexico,2/22/2015,0.85,Conventional
Albany,2/22/2015,1.82,Organic
Atlanta,2/22/2015,1.38,Organic
Baltimore/Washington,2/22/2015,1.19,Organic
Boise,2/22/2015,1.75,Organic
Boston,2/22/2015,1.74,Organic
BuffaloRochester,2/22/2015,1.53,Organic
California,2/22/2015,1.41,Organic
Charlotte,2/22/2015,1.90,Organic
Chicago,2/22/2015,1.83,Organic
CincinnatiDayton,2/22/2015,1.23,Organic
Columbus,2/22/2015,1.79,Organic
DallasFtWorth,2/22/2015,1.38,Organic
Denver,2/22/2015,1.40,Organic
Detroit,2/22/2015,1.85,Organic
GrandRapids,2/22/2015,1.89,Organic
GreatLakes,2/22/2015,1.68,Organic
HarrisburgScranton,2/22/2015,1.68,Organic
HartfordSpringfield,2/22/2015,2.38,Organic
Houston,2/22/2015,1.26,Organic
Indianapolis,2/22/2015,1.87,Organic
Jacksonville,2/22/2015,1.77,Organic
LasVegas,2/22/2015,1.79,Organic
LosAngeles,2/22/2015,1.36,Organic
Louisville,2/22/2015,1.67,Organic
MiamiFtLauderdale,2/22/2015,1.92,Organic
Midsouth,2/22/2015,1.40,Organic
Nashville,2/22/2015,1.32,Organic
NewOrleansMobile,2/22/2015,1.52,Organic
NewYork,2/22/2015,2.21,Organic
Northeast,2/22/2015,1.90,Organic
NorthernNewEngland,2/22/2015,1.82,Organic
Orlando,2/22/2015,1.76,Organic
Philadelphia,2/22/2015,1.75,Organic
PhoenixTucson,2/22/2015,1.59,Organic
Pittsburgh,2/22/2015,1.71,Organic
Plains,2/22/2015,1.66,Organic
Portland,2/22/2015,1.38,Organic
RaleighGreensboro,2/22/2015,1.77,Organic
RichmondNorfolk,2/22/2015,1.51,Organic
Roanoke,2/22/2015,1.36,Organic
Sacramento,2/22/2015,1.51,Organic
SanDiego,2/22/2015,1.44,Organic
SanFrancisco,2/22/2015,1.39,Organic
Seattle,2/22/2015,1.50,Organic
SouthCarolina,2/22/2015,1.69,Organic
SouthCentral,2/22/2015,1.37,Organic
Southeast,2/22/2015,1.59,Organic
Spokane,2/22/2015,1.41,Organic
StLouis,2/22/2015,1.80,Organic
Syracuse,2/22/2015,1.57,Organic
Tampa,2/22/2015,1.68,Organic
TotalUS,2/22/2015,1.51,Organic
West,2/22/2015,1.48,Organic
WestTexNewMexico,2/22/2015,1.71,Organic
Albany,3/1/2015,0.99,Conventional
Atlanta,3/1/2015,0.99,Conventional
Baltimore/Washington,3/1/2015,1.16,Conventional
Boise,3/1/2015,1.06,Conventional
Boston,3/1/2015,1.11,Conventional
BuffaloRochester,3/1/2015,1.43,Conventional
California,3/1/2015,0.84,Conventional
Charlotte,3/1/2015,1.18,Conventional
Chicago,3/1/2015,1.09,Conventional
CincinnatiDayton,3/1/2015,0.89,Conventional
Columbus,3/1/2015,1.03,Conventional
DallasFtWorth,3/1/2015,0.82,Conventional
Denver,3/1/2015,1.03,Conventional
Detroit,3/1/2015,0.97,Conventional
GrandRapids,3/1/2015,0.95,Conventional
GreatLakes,3/1/2015,1.02,Conventional
HarrisburgScranton,3/1/2015,1.07,Conventional
HartfordSpringfield,3/1/2015,1.12,Conventional
Houston,3/1/2015,0.87,Conventional
Indianapolis,3/1/2015,1.13,Conventional
Jacksonville,3/1/2015,1.01,Conventional
LasVegas,3/1/2015,1.05,Conventional
LosAngeles,3/1/2015,0.75,Conventional
Louisville,3/1/2015,1.02,Conventional
MiamiFtLauderdale,3/1/2015,1.01,Conventional
Midsouth,3/1/2015,1.14,Conventional
Nashville,3/1/2015,0.99,Conventional
NewOrleansMobile,3/1/2015,1.08,Conventional
NewYork,3/1/2015,1.18,Conventional
Northeast,3/1/2015,1.15,Conventional
NorthernNewEngland,3/1/2015,1.05,Conventional
Orlando,3/1/2015,1.00,Conventional
Philadelphia,3/1/2015,1.24,Conventional
PhoenixTucson,3/1/2015,0.70,Conventional
Pittsburgh,3/1/2015,1.25,Conventional
Plains,3/1/2015,1.09,Conventional
Portland,3/1/2015,0.94,Conventional
RaleighGreensboro,3/1/2015,1.20,Conventional
RichmondNorfolk,3/1/2015,1.13,Conventional
Roanoke,3/1/2015,1.11,Conventional
Sacramento,3/1/2015,1.02,Conventional
SanDiego,3/1/2015,0.83,Conventional
SanFrancisco,3/1/2015,0.95,Conventional
Seattle,3/1/2015,1.07,Conventional
SouthCarolina,3/1/2015,1.05,Conventional
SouthCentral,3/1/2015,0.87,Conventional
Southeast,3/1/2015,1.01,Conventional
Spokane,3/1/2015,1.03,Conventional
StLouis,3/1/2015,1.24,Conventional
Syracuse,3/1/2015,1.32,Conventional
Tampa,3/1/2015,1.00,Conventional
TotalUS,3/1/2015,0.97,Conventional
West,3/1/2015,0.95,Conventional
WestTexNewMexico,3/1/2015,0.84,Conventional
Albany,3/1/2015,1.76,Organic
Atlanta,3/1/2015,1.22,Organic
Baltimore/Washington,3/1/2015,1.58,Organic
Boise,3/1/2015,1.68,Organic
Boston,3/1/2015,1.85,Organic
BuffaloRochester,3/1/2015,1.55,Organic
California,3/1/2015,1.15,Organic
Charlotte,3/1/2015,1.90,Organic
Chicago,3/1/2015,1.82,Organic
CincinnatiDayton,3/1/2015,1.24,Organic
Columbus,3/1/2015,1.86,Organic
DallasFtWorth,3/1/2015,1.29,Organic
Denver,3/1/2015,1.27,Organic
Detroit,3/1/2015,1.92,Organic
GrandRapids,3/1/2015,1.84,Organic
GreatLakes,3/1/2015,1.69,Organic
HarrisburgScranton,3/1/2015,1.74,Organic
HartfordSpringfield,3/1/2015,2.17,Organic
Houston,3/1/2015,1.20,Organic
Indianapolis,3/1/2015,1.79,Organic
Jacksonville,3/1/2015,1.75,Organic
LasVegas,3/1/2015,1.61,Organic
LosAngeles,3/1/2015,1.14,Organic
Louisville,3/1/2015,1.65,Organic
MiamiFtLauderdale,3/1/2015,1.75,Organic
Midsouth,3/1/2015,1.61,Organic
Nashville,3/1/2015,1.76,Organic
NewOrleansMobile,3/1/2015,1.54,Organic
NewYork,3/1/2015,2.00,Organic
Northeast,3/1/2015,1.85,Organic
NorthernNewEngland,3/1/2015,1.82,Organic
Orlando,3/1/2015,1.70,Organic
Philadelphia,3/1/2015,1.83,Organic
PhoenixTucson,3/1/2015,1.37,Organic
Pittsburgh,3/1/2015,1.63,Organic
Plains,3/1/2015,1.70,Organic
Portland,3/1/2015,1.32,Organic
RaleighGreensboro,3/1/2015,1.73,Organic
RichmondNorfolk,3/1/2015,1.47,Organic
Roanoke,3/1/2015,1.33,Organic
Sacramento,3/1/2015,1.22,Organic
SanDiego,3/1/2015,1.09,Organic
SanFrancisco,3/1/2015,1.09,Organic
Seattle,3/1/2015,1.71,Organic
SouthCarolina,3/1/2015,1.52,Organic
SouthCentral,3/1/2015,1.34,Organic
Southeast,3/1/2015,1.46,Organic
Spokane,3/1/2015,1.58,Organic
StLouis,3/1/2015,1.85,Organic
Syracuse,3/1/2015,1.59,Organic
Tampa,3/1/2015,1.63,Organic
TotalUS,3/1/2015,1.40,Organic
West,3/1/2015,1.40,Organic
WestTexNewMexico,3/1/2015,1.64,Organic
Albany,3/8/2015,1.07,Conventional
Atlanta,3/8/2015,1.10,Conventional
Baltimore/Washington,3/8/2015,1.26,Conventional
Boise,3/8/2015,1.14,Conventional
Boston,3/8/2015,1.17,Conventional
BuffaloRochester,3/8/2015,1.35,Conventional
California,3/8/2015,0.96,Conventional
Charlotte,3/8/2015,1.25,Conventional
Chicago,3/8/2015,1.18,Conventional
CincinnatiDayton,3/8/2015,0.87,Conventional
Columbus,3/8/2015,0.95,Conventional
DallasFtWorth,3/8/2015,0.75,Conventional
Denver,3/8/2015,1.03,Conventional
Detroit,3/8/2015,1.01,Conventional
GrandRapids,3/8/2015,1.08,Conventional
GreatLakes,3/8/2015,1.04,Conventional
HarrisburgScranton,3/8/2015,1.15,Conventional
HartfordSpringfield,3/8/2015,1.43,Conventional
Houston,3/8/2015,0.78,Conventional
Indianapolis,3/8/2015,1.07,Conventional
Jacksonville,3/8/2015,1.24,Conventional
LasVegas,3/8/2015,1.01,Conventional
LosAngeles,3/8/2015,0.86,Conventional
Louisville,3/8/2015,1.18,Conventional
MiamiFtLauderdale,3/8/2015,1.30,Conventional
Midsouth,3/8/2015,1.21,Conventional
Nashville,3/8/2015,1.08,Conventional
NewOrleansMobile,3/8/2015,1.06,Conventional
NewYork,3/8/2015,1.36,Conventional
Northeast,3/8/2015,1.27,Conventional
NorthernNewEngland,3/8/2015,1.09,Conventional
Orlando,3/8/2015,1.27,Conventional
Philadelphia,3/8/2015,1.40,Conventional
PhoenixTucson,3/8/2015,0.72,Conventional
Pittsburgh,3/8/2015,0.95,Conventional
Plains,3/8/2015,1.11,Conventional
Portland,3/8/2015,1.17,Conventional
RaleighGreensboro,3/8/2015,1.24,Conventional
RichmondNorfolk,3/8/2015,1.19,Conventional
Roanoke,3/8/2015,1.16,Conventional
Sacramento,3/8/2015,1.12,Conventional
SanDiego,3/8/2015,0.95,Conventional
SanFrancisco,3/8/2015,1.16,Conventional
Seattle,3/8/2015,1.24,Conventional
SouthCarolina,3/8/2015,1.14,Conventional
SouthCentral,3/8/2015,0.80,Conventional
Southeast,3/8/2015,1.18,Conventional
Spokane,3/8/2015,1.18,Conventional
StLouis,3/8/2015,1.36,Conventional
Syracuse,3/8/2015,1.28,Conventional
Tampa,3/8/2015,1.22,Conventional
TotalUS,3/8/2015,1.02,Conventional
West,3/8/2015,0.99,Conventional
WestTexNewMexico,3/8/2015,0.73,Conventional
Albany,3/8/2015,1.79,Organic
Atlanta,3/8/2015,1.22,Organic
Baltimore/Washington,3/8/2015,1.56,Organic
Boise,3/8/2015,1.50,Organic
Boston,3/8/2015,1.91,Organic
BuffaloRochester,3/8/2015,1.56,Organic
California,3/8/2015,1.48,Organic
Charlotte,3/8/2015,1.84,Organic
Chicago,3/8/2015,1.62,Organic
CincinnatiDayton,3/8/2015,1.17,Organic
Columbus,3/8/2015,1.84,Organic
DallasFtWorth,3/8/2015,1.39,Organic
Denver,3/8/2015,1.09,Organic
Detroit,3/8/2015,1.83,Organic
GrandRapids,3/8/2015,1.78,Organic
GreatLakes,3/8/2015,1.60,Organic
HarrisburgScranton,3/8/2015,1.60,Organic
HartfordSpringfield,3/8/2015,2.18,Organic
Houston,3/8/2015,1.31,Organic
Indianapolis,3/8/2015,1.69,Organic
Jacksonville,3/8/2015,1.81,Organic
LasVegas,3/8/2015,1.78,Organic
LosAngeles,3/8/2015,1.35,Organic
Louisville,3/8/2015,1.72,Organic
MiamiFtLauderdale,3/8/2015,1.69,Organic
Midsouth,3/8/2015,1.62,Organic
Nashville,3/8/2015,1.80,Organic
NewOrleansMobile,3/8/2015,1.65,Organic
NewYork,3/8/2015,1.90,Organic
Northeast,3/8/2015,1.79,Organic
NorthernNewEngland,3/8/2015,1.87,Organic
Orlando,3/8/2015,1.75,Organic
Philadelphia,3/8/2015,1.63,Organic
PhoenixTucson,3/8/2015,1.52,Organic
Pittsburgh,3/8/2015,1.65,Organic
Plains,3/8/2015,1.68,Organic
Portland,3/8/2015,1.45,Organic
RaleighGreensboro,3/8/2015,1.74,Organic
RichmondNorfolk,3/8/2015,1.57,Organic
Roanoke,3/8/2015,1.48,Organic
Sacramento,3/8/2015,1.60,Organic
SanDiego,3/8/2015,1.48,Organic
SanFrancisco,3/8/2015,1.56,Organic
Seattle,3/8/2015,1.62,Organic
SouthCarolina,3/8/2015,1.53,Organic
SouthCentral,3/8/2015,1.44,Organic
Southeast,3/8/2015,1.47,Organic
Spokane,3/8/2015,1.55,Organic
StLouis,3/8/2015,1.65,Organic
Syracuse,3/8/2015,1.60,Organic
Tampa,3/8/2015,1.65,Organic
TotalUS,3/8/2015,1.49,Organic
West,3/8/2015,1.37,Organic
WestTexNewMexico,3/8/2015,1.59,Organic
Albany,3/15/2015,1.11,Conventional
Atlanta,3/15/2015,1.12,Conventional
Baltimore/Washington,3/15/2015,1.24,Conventional
Boise,3/15/2015,1.00,Conventional
Boston,3/15/2015,1.25,Conventional
BuffaloRochester,3/15/2015,1.47,Conventional
California,3/15/2015,1.06,Conventional
Charlotte,3/15/2015,1.19,Conventional
Chicago,3/15/2015,1.09,Conventional
CincinnatiDayton,3/15/2015,0.94,Conventional
Columbus,3/15/2015,1.01,Conventional
DallasFtWorth,3/15/2015,0.72,Conventional
Denver,3/15/2015,1.03,Conventional
Detroit,3/15/2015,1.13,Conventional
GrandRapids,3/15/2015,1.35,Conventional
GreatLakes,3/15/2015,1.10,Conventional
HarrisburgScranton,3/15/2015,1.20,Conventional
HartfordSpringfield,3/15/2015,1.40,Conventional
Houston,3/15/2015,0.77,Conventional
Indianapolis,3/15/2015,1.21,Conventional
Jacksonville,3/15/2015,1.27,Conventional
LasVegas,3/15/2015,1.07,Conventional
LosAngeles,3/15/2015,0.94,Conventional
Louisville,3/15/2015,1.21,Conventional
MiamiFtLauderdale,3/15/2015,1.33,Conventional
Midsouth,3/15/2015,1.19,Conventional
Nashville,3/15/2015,1.08,Conventional
NewOrleansMobile,3/15/2015,1.09,Conventional
NewYork,3/15/2015,1.45,Conventional
Northeast,3/15/2015,1.34,Conventional
NorthernNewEngland,3/15/2015,1.15,Conventional
Orlando,3/15/2015,1.27,Conventional
Philadelphia,3/15/2015,1.44,Conventional
PhoenixTucson,3/15/2015,0.60,Conventional
Pittsburgh,3/15/2015,1.23,Conventional
Plains,3/15/2015,1.10,Conventional
Portland,3/15/2015,1.21,Conventional
RaleighGreensboro,3/15/2015,1.18,Conventional
RichmondNorfolk,3/15/2015,1.16,Conventional
Roanoke,3/15/2015,1.12,Conventional
Sacramento,3/15/2015,1.22,Conventional
SanDiego,3/15/2015,1.06,Conventional
SanFrancisco,3/15/2015,1.26,Conventional
Seattle,3/15/2015,1.24,Conventional
SouthCarolina,3/15/2015,1.15,Conventional
SouthCentral,3/15/2015,0.79,Conventional
Southeast,3/15/2015,1.21,Conventional
Spokane,3/15/2015,1.19,Conventional
StLouis,3/15/2015,1.33,Conventional
Syracuse,3/15/2015,1.36,Conventional
Tampa,3/15/2015,1.25,Conventional
TotalUS,3/15/2015,1.04,Conventional
West,3/15/2015,0.94,Conventional
WestTexNewMexico,3/15/2015,0.75,Conventional
Albany,3/15/2015,1.79,Organic
Atlanta,3/15/2015,1.19,Organic
Baltimore/Washington,3/15/2015,1.59,Organic
Boise,3/15/2015,1.63,Organic
Boston,3/15/2015,1.99,Organic
BuffaloRochester,3/15/2015,1.79,Organic
California,3/15/2015,1.52,Organic
Charlotte,3/15/2015,1.87,Organic
Chicago,3/15/2015,1.64,Organic
CincinnatiDayton,3/15/2015,1.22,Organic
Columbus,3/15/2015,1.65,Organic
DallasFtWorth,3/15/2015,1.34,Organic
Denver,3/15/2015,1.12,Organic
Detroit,3/15/2015,1.49,Organic
GrandRapids,3/15/2015,1.87,Organic
GreatLakes,3/15/2015,1.55,Organic
HarrisburgScranton,3/15/2015,1.72,Organic
HartfordSpringfield,3/15/2015,2.26,Organic
Houston,3/15/2015,1.27,Organic
Indianapolis,3/15/2015,1.78,Organic
Jacksonville,3/15/2015,1.86,Organic
LasVegas,3/15/2015,1.89,Organic
LosAngeles,3/15/2015,1.42,Organic
Louisville,3/15/2015,1.65,Organic
MiamiFtLauderdale,3/15/2015,1.73,Organic
Midsouth,3/15/2015,1.65,Organic
Nashville,3/15/2015,1.78,Organic
NewOrleansMobile,3/15/2015,1.55,Organic
NewYork,3/15/2015,1.81,Organic
Northeast,3/15/2015,1.83,Organic
NorthernNewEngland,3/15/2015,1.90,Organic
Orlando,3/15/2015,1.82,Organic
Philadelphia,3/15/2015,1.70,Organic
PhoenixTucson,3/15/2015,1.56,Organic
Pittsburgh,3/15/2015,1.68,Organic
Plains,3/15/2015,1.67,Organic
Portland,3/15/2015,1.61,Organic
RaleighGreensboro,3/15/2015,1.87,Organic
RichmondNorfolk,3/15/2015,1.57,Organic
Roanoke,3/15/2015,1.50,Organic
Sacramento,3/15/2015,1.63,Organic
SanDiego,3/15/2015,1.49,Organic
SanFrancisco,3/15/2015,1.56,Organic
Seattle,3/15/2015,1.80,Organic
SouthCarolina,3/15/2015,1.50,Organic
SouthCentral,3/15/2015,1.38,Organic
Southeast,3/15/2015,1.48,Organic
Spokane,3/15/2015,1.66,Organic
StLouis,3/15/2015,1.81,Organic
Syracuse,3/15/2015,1.67,Organic
Tampa,3/15/2015,1.68,Organic
TotalUS,3/15/2015,1.50,Organic
West,3/15/2015,1.41,Organic
WestTexNewMexico,3/15/2015,1.82,Organic
Albany,3/22/2015,1.12,Conventional
Atlanta,3/22/2015,1.00,Conventional
Baltimore/Washington,3/22/2015,1.10,Conventional
Boise,3/22/2015,1.17,Conventional
Boston,3/22/2015,1.18,Conventional
BuffaloRochester,3/22/2015,1.40,Conventional
California,3/22/2015,1.06,Conventional
Charlotte,3/22/2015,1.19,Conventional
Chicago,3/22/2015,1.21,Conventional
CincinnatiDayton,3/22/2015,0.98,Conventional
Columbus,3/22/2015,0.94,Conventional
DallasFtWorth,3/22/2015,0.67,Conventional
Denver,3/22/2015,1.15,Conventional
Detroit,3/22/2015,0.97,Conventional
GrandRapids,3/22/2015,0.91,Conventional
GreatLakes,3/22/2015,1.04,Conventional
HarrisburgScranton,3/22/2015,1.08,Conventional
HartfordSpringfield,3/22/2015,1.11,Conventional
Houston,3/22/2015,0.80,Conventional
Indianapolis,3/22/2015,1.11,Conventional
Jacksonville,3/22/2015,0.96,Conventional
LasVegas,3/22/2015,0.90,Conventional
LosAngeles,3/22/2015,1.01,Conventional
Louisville,3/22/2015,0.99,Conventional
MiamiFtLauderdale,3/22/2015,0.97,Conventional
Midsouth,3/22/2015,1.11,Conventional
Nashville,3/22/2015,1.01,Conventional
NewOrleansMobile,3/22/2015,0.90,Conventional
NewYork,3/22/2015,1.33,Conventional
Northeast,3/22/2015,1.22,Conventional
NorthernNewEngland,3/22/2015,1.19,Conventional
Orlando,3/22/2015,0.98,Conventional
Philadelphia,3/22/2015,1.18,Conventional
PhoenixTucson,3/22/2015,0.71,Conventional
Pittsburgh,3/22/2015,1.23,Conventional
Plains,3/22/2015,1.09,Conventional
Portland,3/22/2015,1.10,Conventional
RaleighGreensboro,3/22/2015,1.19,Conventional
RichmondNorfolk,3/22/2015,1.12,Conventional
Roanoke,3/22/2015,1.09,Conventional
Sacramento,3/22/2015,1.13,Conventional
SanDiego,3/22/2015,0.96,Conventional
SanFrancisco,3/22/2015,1.19,Conventional
Seattle,3/22/2015,1.13,Conventional
SouthCarolina,3/22/2015,1.00,Conventional
